Subject,Number,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Total Students,GPA
PS,370,Justice in the Law,211,155,118,72,53,32,9,13,6,3,2,2,6,1,682,3.59
PS,372,Modern Political Theory,0,6,5,8,4,1,0,0,1,0,0,0,0,0,25,3.41
PS,373,Democratic Theory,0,3,2,4,4,3,4,1,1,0,0,0,0,0,22,2.98
PS,376,American Political Theory,2,1,7,4,8,7,8,4,1,0,0,0,0,0,42,2.9
PS,377,Justice in the Law,27,25,18,13,14,9,4,9,3,0,0,1,0,0,123,3.39
PS,379,Intl Rel & Domestic Politics,2,31,22,10,11,4,4,2,0,1,0,0,1,1,88,3.46
PS,380,International Cooperation,6,32,24,15,12,11,8,2,0,2,0,0,1,0,113,3.37
PS,381,East Asian IR,11,20,21,14,15,6,3,3,1,0,2,0,2,0,98,3.32
PS,382,Intl Political Economy,0,15,20,24,11,3,1,0,1,0,0,0,2,0,77,3.35
PS,385,Politics of the European Union,49,159,96,55,58,27,18,28,7,3,4,5,33,4,542,3.2
PS,386,International Law,21,64,76,91,155,86,73,59,20,13,6,3,25,1,692,2.84
PS,390,American Foreign Policy,88,353,290,152,93,45,20,18,11,5,4,1,35,3,1115,3.45
PS,391,Soviet & Post-Sov Foreign Pol,2,18,26,17,6,2,0,1,0,1,0,0,0,0,73,3.54
PS,392,Intl Organizations&Regionalism,1,10,10,4,9,2,0,2,2,0,1,1,2,0,44,3.08
PS,394,Crisis Diplomacy,0,45,43,40,61,14,5,2,0,0,0,0,2,0,212,3.34
PS,395,International Organization,38,66,44,38,44,19,17,24,14,8,11,2,15,1,340,3.0
PS,396,International Conflict,48,60,37,29,40,30,21,10,4,1,1,0,10,1,291,3.24
PS,397,Authoritarian Regimes,11,33,27,21,18,10,2,0,1,0,0,0,1,1,124,3.48
PS,398,Strategic Interntl Relations,0,64,44,26,24,14,8,8,7,0,0,0,3,2,198,3.33
PS,410,Neighborhoods and Politics,0,18,23,3,0,0,0,0,0,0,0,0,0,1,44,3.78
PS,456,Democracy and Identity,1,15,3,0,4,1,0,0,0,0,0,0,3,0,27,3.32
PS,457,Dem Gov in a Global Setting,1,8,3,6,2,2,0,1,0,0,0,0,0,0,23,3.49
PS,481,Non-State Violent Actors,0,3,4,8,4,2,0,0,0,0,0,0,0,0,21,3.36
PS,491,Internship,0,9,28,11,3,0,0,0,0,0,0,0,0,0,51,3.62
PS,495,Senior Honors Seminar,16,4,3,1,0,0,1,0,0,1,1,0,0,0,27,3.67
PS,499,Special Topics: Immigration,20,45,15,6,20,2,0,3,0,0,1,0,3,0,115,3.54
PS,525,Formal Theory I: Game Theory,11,23,6,4,0,0,0,0,1,0,0,0,0,0,45,3.84
PSM,501,PSM Industry Seminar I,91,32,11,2,4,1,2,0,1,0,0,0,0,0,144,3.89
PSM,502,PSM Industry Seminar II,33,20,3,1,10,2,0,2,1,0,0,0,0,0,72,3.71
PSM,503,PSM Industry Seminar III,16,2,2,1,0,1,0,1,0,0,0,0,1,0,24,3.64
PSYC,100,Intro Psych,2556,7171,3600,3790,6146,2326,1665,3077,730,515,670,220,1028,135,33494,3.05
PSYC,103,Intro Experimental Psych,5,91,10,10,111,10,13,58,8,1,7,0,12,1,336,2.92
PSYC,105,Psych Introduction,1,60,14,13,10,3,4,5,1,2,1,0,0,0,114,3.52
PSYC,144,Stereotypes & Discrimination,81,44,7,3,6,1,2,2,0,1,3,0,3,0,153,3.72
PSYC,199,Undergraduate Open Seminar,12,3,0,2,2,2,0,1,0,0,0,0,2,0,24,3.33
PSYC,201,Intro to Social Psych,2137,2093,1409,1229,1448,944,521,606,355,161,201,103,293,52,11500,3.18
PSYC,204,Intro to Brain and Cognition,338,700,360,175,185,154,82,92,46,20,26,21,37,11,2236,3.37
PSYC,207,Psych of Prejudice & Discrim,54,100,53,36,39,24,17,11,7,4,1,4,9,0,359,3.33
PSYC,210,Behavioral Neuroscience,265,685,376,394,851,363,354,503,205,177,257,66,253,56,4749,2.68
PSYC,216,Child Psych,331,2295,326,262,1709,167,142,893,80,36,352,25,180,39,6798,3.06
PSYC,220,Images of Mind,11,79,38,31,87,26,19,40,7,4,7,2,10,2,361,3.0
PSYC,224,Cognitive Psych,164,1588,271,219,1162,142,124,649,66,40,218,15,154,40,4812,3.03
PSYC,230,Perception & Sensory Processes,1576,1738,387,259,830,160,121,417,76,34,126,24,167,22,5915,3.36
PSYC,235,Intro to Statistics,175,285,169,156,152,82,64,64,42,17,25,21,88,20,1340,3.03
PSYC,238,Psychopathol & Probs in Living,340,2295,1727,1457,1469,830,537,403,182,110,102,58,238,42,9748,3.18
PSYC,239,Community Psych,258,921,290,165,162,92,51,39,30,8,11,5,25,4,2057,3.57
PSYC,245,Industrial Org Psych,607,1148,317,356,460,175,137,178,68,54,62,18,129,20,3709,3.28
PSYC,248,Learning and Memory,35,1909,50,45,1278,30,36,685,5,4,136,6,45,19,4264,3.2
PSYC,250,Psych of Personality,775,669,533,427,591,288,242,242,116,64,54,26,100,15,4127,3.17
PSYC,265,"Power, Status, and Influence",0,3,3,6,16,8,6,1,1,0,5,0,2,0,51,2.65
PSYC,296,Intro Current Topics in Psyc,12,8,6,4,1,0,0,0,0,0,1,0,0,0,32,3.73
PSYC,302,Applied Neuroscience,89,185,107,61,85,34,28,38,7,5,7,7,11,0,664,3.33
PSYC,306,Psychology of Morality,1,15,9,14,11,8,1,0,3,0,0,1,0,0,63,3.27
PSYC,308,Psych Religion & Spirituality,0,85,23,19,18,3,6,3,1,0,0,1,1,1,160,3.58
PSYC,312,Psychology of Race & Ethnicity,13,151,193,250,264,112,78,36,18,7,7,1,12,4,1142,3.14
PSYC,313,"Drugs, Brain and Behavior",33,91,51,25,63,35,22,40,16,6,17,2,21,3,422,2.92
PSYC,318,Psych of the Infant,106,279,147,112,173,65,55,63,16,7,13,4,18,3,1058,3.26
PSYC,320,The Teenage Years,174,110,88,83,46,35,37,12,17,6,6,1,7,1,622,3.41
PSYC,321,Human Memory,16,35,6,41,23,8,10,9,2,3,2,0,4,3,159,3.17
PSYC,324,Developmental Psychopathology,65,257,103,82,259,75,66,113,31,27,41,8,15,3,1142,3.0
PSYC,326,Development and Relationships,0,67,52,55,83,50,31,42,18,11,11,0,4,1,424,2.92
PSYC,327,Psychology of Human Sexuality,2,27,18,32,32,7,5,0,0,0,0,0,0,0,123,3.37
PSYC,328,Psychology of Gender,343,160,129,88,177,54,37,52,19,5,16,4,17,1,1101,3.36
PSYC,331,Cognitive Psych Lab,15,168,40,34,58,24,15,20,4,1,6,3,17,4,405,3.26
PSYC,332,Social Psych Methods Lab,177,414,303,178,314,150,73,123,41,17,21,8,13,4,1832,3.24
PSYC,333,Social Psych in Society Lab,75,280,188,138,135,114,54,49,29,5,8,4,22,3,1101,3.24
PSYC,334,Vision and Space Lab,0,8,6,3,1,2,2,0,0,0,0,1,3,0,26,2.99
PSYC,336,Multiculturalism CC Res & Prac,218,384,185,137,136,42,28,24,5,3,3,4,17,3,1186,3.54
PSYC,339,Restorative Justice Principles,0,85,22,11,10,1,0,3,0,0,0,0,1,0,133,3.73
PSYC,340,CounselCenterParaProfessional,33,84,16,8,11,1,1,3,2,1,0,0,1,0,161,3.74
PSYC,341,CounselCenterParaProfessional,8,60,9,3,1,4,1,1,1,0,0,0,0,0,88,3.8
PSYC,350,Personality Lab,3,888,11,10,202,1,2,44,2,2,16,0,25,4,1206,3.62
PSYC,351,Thinking and Reasoning,4,21,15,8,13,5,2,6,3,1,1,1,5,0,85,3.04
PSYC,352,Attitude Theory and Change,16,5,0,0,2,0,0,1,0,0,1,0,2,0,27,3.44
PSYC,353,Social Cognition,38,1175,39,30,699,22,21,402,8,6,54,0,56,6,2550,3.21
PSYC,355,The Attentive Mind,23,14,11,9,9,3,2,0,1,1,2,1,1,0,77,3.42
PSYC,356,Evolution of Mind,8,39,32,26,53,29,20,13,12,3,9,0,5,2,249,2.95
PSYC,357,Intro Cognitive Science,12,22,8,17,41,9,11,21,3,0,11,0,14,4,169,2.68
PSYC,358,Human Factors,58,156,56,65,79,35,12,29,14,0,8,0,9,2,521,3.31
PSYC,361,The Psychology of Aging,247,258,118,119,194,109,85,89,55,23,34,16,28,10,1375,3.1
PSYC,363,Developmental Child Psych Lab,137,561,216,119,175,43,30,59,11,10,14,5,35,6,1415,3.43
PSYC,365,"Stress, Trauma and Resilience",40,148,58,46,66,31,26,27,13,6,10,5,15,6,491,3.17
PSYC,370,Understanding Suicide,12,43,39,15,25,2,0,0,0,0,0,0,0,0,136,3.63
PSYC,373,Culture & Psychology,4,19,25,50,14,8,11,3,4,0,1,0,2,2,141,3.21
PSYC,379,Clinical/Abnormal Psych Lab,0,313,100,99,108,88,50,37,23,21,15,12,25,6,891,3.13
PSYC,396,Decisions and Judgments,176,386,206,155,151,65,60,29,19,7,4,4,12,5,1274,3.45
PSYC,402,Intro Clin Neuropsych,28,62,32,9,7,6,3,0,2,1,0,0,2,0,152,3.66
PSYC,403,Memory and Amnesia,0,1627,0,0,568,0,0,177,0,0,43,0,25,9,2440,3.53
PSYC,404,Cognitive Neuroscience,55,98,55,32,29,13,11,13,2,3,2,0,2,3,315,3.5
PSYC,406,Statistical Methods I,3,222,11,5,34,2,0,7,0,0,1,0,0,1,285,3.79
PSYC,407,Statistical Methods II,14,143,28,12,14,7,0,3,0,0,0,0,1,0,222,3.77
PSYC,408,Human Behavior Genetics,15,436,0,0,41,0,0,21,0,0,11,0,28,6,552,3.59
PSYC,410,Hate Crimes,2,13,0,2,3,1,0,0,0,0,0,2,2,0,25,3.19
PSYC,413,Adv Neurpsychopharmacology,71,335,177,147,176,92,81,93,37,29,53,7,39,14,1337,3.04
PSYC,414,"Brain, Learning, and Memory",67,417,75,139,243,37,50,115,19,22,35,5,34,10,1258,3.14
PSYC,417,Neurosci of Eating & Drinking,92,159,85,32,65,28,25,26,10,7,7,5,8,10,549,3.35
PSYC,421,Principles of Psychophysiology,75,51,31,24,17,9,8,1,2,1,4,1,7,1,231,3.47
PSYC,423,Language Acquisition,8,5,10,9,11,10,5,9,6,2,3,0,0,0,78,2.87
PSYC,425,Psych of Language,4,111,29,18,69,15,9,34,5,1,4,2,19,2,320,3.05
PSYC,427,Language and the Brain,0,1,6,0,6,7,3,2,6,0,3,3,3,0,40,2.22
PSYC,429,Human-Computer Interaction Lab,1,9,8,5,7,11,3,6,0,0,0,0,1,2,51,3.05
PSYC,433,Evolutionary Neuroscience,59,183,90,58,127,40,25,75,29,10,23,12,34,3,765,2.98
PSYC,437,Psychology of Personality Lab,0,100,0,0,21,0,0,2,0,0,1,0,1,1,125,3.74
PSYC,445,Cognitive Neuroscience Lab,30,42,31,26,20,15,5,6,7,3,4,0,0,0,189,3.34
PSYC,450,Cognitive Psychophysiology,45,150,0,0,48,0,0,11,0,0,7,0,4,2,265,3.6
PSYC,451,Neurobio of Aging,0,26,8,6,9,4,1,1,2,0,1,0,0,0,58,3.44
PSYC,453,Cog Neuroscience of Vision,16,49,14,8,31,11,4,11,0,0,1,0,2,0,147,3.35
PSYC,455,Organizational Psych,146,354,271,213,243,140,74,76,39,19,5,6,25,3,1611,3.25
PSYC,456,Human Perform & Engrg Psych,13,183,15,4,99,6,5,31,5,0,15,1,5,2,382,3.31
PSYC,458,Intro Cognitive Science,2,3,3,5,6,3,0,2,1,0,1,0,0,0,26,3.09
PSYC,462,How Children Think,5,96,19,8,63,5,4,34,4,4,11,0,6,4,259,3.1
PSYC,465,Personality and Soc Dev,242,586,204,228,345,140,117,115,39,22,36,10,22,5,2106,3.26
PSYC,468,Psych and Law,143,288,176,124,119,64,54,41,22,13,13,5,36,3,1098,3.27
PSYC,475,Personnel Psych,198,267,103,94,96,26,23,28,9,8,3,0,4,0,859,3.55
PSYC,484,Ethical Practice of Statistics,9,7,7,2,1,2,0,0,0,0,0,0,0,0,28,3.74
PSYC,489,Neural Network Modeling Lab,11,6,0,0,4,0,0,0,0,0,0,0,1,0,22,3.64
PSYC,490,Measurement & Test Develop Lab,25,12,1,4,0,0,0,0,0,0,0,0,0,0,42,3.93
PSYC,496,RJ: Schoolyards and Prison Yar,129,480,111,44,51,15,14,14,3,0,4,4,9,3,878,3.71
PSYC,506,Statistical Methods I,16,118,7,5,9,3,0,1,0,0,0,0,1,0,160,3.85
PSYC,507,Statistical Methods II,0,122,10,6,12,5,0,2,0,0,0,0,0,0,157,3.81
PSYC,514,Seminar in Cognitive Science,23,75,31,20,25,3,0,3,0,0,1,0,5,2,186,3.56
PSYC,525,Psycholinguistics,0,16,5,0,1,0,0,0,0,0,0,0,0,0,22,3.88
PSYC,530,Found of Ind Org Psych,3,36,5,1,4,0,1,0,0,0,0,0,0,0,50,3.84
PSYC,534,Models of Decision and Choice,8,12,2,1,0,0,0,0,0,0,0,0,0,0,23,3.94
PSYC,588,Covar Struct and Factor Models,11,17,4,1,0,0,0,1,0,0,0,0,0,0,34,3.88
PSYC,594,Multivar Anlys in Psych and Ed,41,97,38,14,28,7,0,2,0,0,0,0,0,0,227,3.72
REES,201,Introduction to Eastern Europe,32,34,7,2,5,2,0,0,0,0,1,0,0,0,83,3.83
REHB,330,Disability in American Society,1074,1894,434,314,462,94,66,106,19,14,41,5,116,10,4639,3.58
REHB,402,Medical Aspects of Disability,3,275,35,29,128,16,7,29,1,0,5,1,3,2,532,3.47
REHB,435,Work and Disability,42,299,16,11,48,1,3,21,3,0,7,1,1,0,453,3.68
REL,101,Bible as Literature,14,31,17,10,15,4,3,1,0,1,2,0,5,0,103,3.34
REL,104,Asian Mythology,27,211,178,138,123,54,32,41,21,10,10,4,46,3,895,3.12
REL,108,Religion & Society in West I,226,147,39,15,9,13,3,3,3,0,0,1,5,1,464,3.8
REL,109,Religion & Society in West II,150,173,46,10,16,5,5,3,0,0,0,1,13,1,422,3.73
REL,110,World Religions,2636,1727,765,441,440,199,116,133,52,39,46,40,130,18,6764,3.6
REL,120,A History of Judaism,22,58,35,30,22,6,14,10,2,2,1,0,14,1,216,3.19
REL,132,Zen,16,69,35,23,11,5,1,0,0,0,0,0,1,0,161,3.69
REL,134,"Religion, Race, and Resistance",8,55,28,19,11,6,0,2,1,0,2,1,12,0,145,3.28
REL,208,Cultures & Lits of South Asia,15,318,8,1,9,0,0,1,1,0,0,3,0,0,356,3.93
REL,214,Introduction to Islam,27,140,58,16,46,9,1,9,3,2,5,2,2,3,320,3.53
REL,223,The Qur'an (Koran),8,51,10,9,2,4,3,2,1,0,0,0,2,0,92,3.61
REL,231,Religion and Philosophy,5,10,3,1,3,0,1,1,0,0,0,0,4,0,28,3.13
REL,235,History of Religion in America,0,6,5,2,4,2,1,1,0,0,0,0,0,0,21,3.37
REL,236,"Religion, Violence & America",0,19,14,6,6,2,0,1,1,0,0,0,3,0,52,3.35
REL,270,"Religion, Ethics, Environment",1,8,6,3,8,1,0,1,0,0,0,0,0,1,28,3.45
REL,286,Introduction to Hinduism,4,17,16,4,4,2,0,1,1,0,0,0,0,0,49,3.61
REL,287,Introduction to Buddhism,3,49,44,28,25,17,8,11,6,1,4,1,11,1,208,3.08
REL,403,Women in Muslim Societies,33,8,4,3,0,2,1,1,0,0,0,0,0,0,52,3.81
REL,495,Material Jainism,6,10,7,2,8,0,0,6,0,0,0,0,1,0,40,3.31
RHET,105,Principles of Composition,275,1951,1321,841,639,219,104,73,58,20,24,9,123,15,5657,3.46
RHET,233,Adv Rhetoric & Composition,178,609,340,200,157,69,23,18,12,4,9,7,60,5,1686,3.47
RHET,243,Inter Expository Writing,0,29,16,18,18,9,4,9,3,3,0,0,4,1,113,3.09
RLST,101,Bible as Literature,8,61,54,55,78,38,23,30,18,9,15,2,15,3,406,2.87
RLST,104,Asian Mythology,27,708,144,141,481,95,42,143,20,14,43,11,48,8,1917,3.19
RLST,106,Archaeology and the Bible,4,15,14,4,4,2,3,2,0,1,0,0,2,0,51,3.34
RLST,108,Religion & Society in West I,237,268,102,28,13,10,3,6,3,3,3,4,16,1,696,3.72
RLST,109,Religion & Society in West II,166,246,100,24,16,7,6,7,8,1,2,3,9,1,595,3.71
RLST,110,World Religions,288,1421,1096,1008,1189,642,368,328,137,63,74,29,91,18,6734,3.18
RLST,120,A History of Judaism,43,98,77,56,44,15,16,8,5,2,2,0,5,3,371,3.43
RLST,121,Introduction to Christianity,4,28,10,9,4,7,1,3,1,1,2,0,2,0,72,3.32
RLST,127,Introduction to Catholicism,3,17,30,17,7,5,6,0,0,0,0,0,1,0,86,3.43
RLST,132,Zen,20,143,129,77,56,22,4,0,0,0,1,0,0,1,452,3.58
RLST,170,Nature Religion,3,7,7,1,0,3,0,0,0,0,0,0,0,0,21,3.67
RLST,201,Hebrew Bible in English,2,9,4,6,3,1,0,1,0,1,0,0,1,0,28,3.34
RLST,202,New Testament in English,1,14,6,8,8,4,4,3,0,1,1,0,3,0,53,3.04
RLST,203,History of the Bible,0,13,12,5,8,1,0,3,2,0,2,0,1,0,47,3.21
RLST,208,Cultures & Lits of South Asia,7,77,5,0,1,0,0,1,0,0,1,0,1,0,93,3.87
RLST,213,Intro to Islam - ACP,0,3,5,3,3,6,0,1,1,0,0,0,1,1,23,3.0
RLST,214,Introduction to Islam,5,80,67,53,53,19,11,10,2,2,2,1,6,3,311,3.3
RLST,223,The Qur'an (Koran),2,48,31,23,27,7,1,5,0,0,0,0,4,0,148,3.39
RLST,231,Religion and Philosophy,1,7,15,6,3,5,3,4,1,1,2,0,0,1,48,3.11
RLST,235,History of Religion in America,1,4,5,4,10,0,1,2,0,1,0,0,0,0,28,3.19
RLST,236,"Religion, Violence & America",0,12,16,6,15,6,2,6,0,0,0,1,4,0,68,3.02
RLST,260,Mystics and Saints in Islam,7,21,4,3,3,3,0,1,2,0,0,1,1,0,46,3.47
RLST,270,"Religion, Ethics, Environment",1,22,23,29,10,18,7,9,4,0,2,0,3,2,128,3.08
RLST,286,Introduction to Hinduism,4,107,33,33,45,7,6,1,1,2,4,0,8,1,251,3.4
RLST,287,Introduction to Buddhism,10,60,30,24,15,7,3,4,1,0,0,0,1,1,155,3.55
RLST,403,Women in Muslim Societies,7,18,11,4,2,1,2,2,0,0,1,0,0,0,48,3.58
RLST,408,Islam & Politics in Mid. East,1,9,2,2,3,1,0,1,1,0,0,0,1,0,21,3.3
RLST,447,Modern Catholic Thought,8,5,11,1,0,1,0,0,0,0,0,0,0,0,26,3.78
RLST,483,Salvation in Islamic Thought,1,10,4,6,3,5,0,0,0,0,0,0,0,0,29,3.48
RSOC,110,Intro to Rural Society,0,83,0,0,27,0,0,10,0,0,0,0,2,0,122,3.55
RSOC,270,Global Demography,2,7,1,10,6,2,4,5,0,0,0,2,1,0,40,2.92
RST,100,RST in Modern Society,1092,1561,1129,796,805,481,297,267,147,87,65,32,155,27,6914,3.29
RST,101,Orientation to RST,291,789,56,32,239,17,13,93,6,6,35,2,37,3,1616,3.51
RST,110,Service Delivery in RST,194,480,286,208,315,156,100,116,62,24,39,19,93,14,2092,3.08
RST,118,Student-Athlete Transition,14,201,47,27,14,9,9,3,1,0,0,1,0,1,326,3.74
RST,120,"Park, Recreation & Environment",215,282,144,89,113,54,36,39,13,10,3,5,23,1,1026,3.41
RST,130,Foundations of Sport Mgt,40,511,375,257,605,156,98,200,45,33,71,12,81,22,2484,3.02
RST,140,Nature and Wilderness,57,149,50,39,59,29,10,28,10,2,6,1,2,0,442,3.39
RST,150,Foundations of Tourism,73,102,67,64,36,17,16,5,3,2,2,1,5,0,393,3.49
RST,180,RST Domestic Study / Site Tour,0,21,0,0,0,0,0,0,0,0,0,0,2,0,23,3.65
RST,199,BUS Strats for Prof Sport Orgs,788,1815,667,381,481,210,136,160,58,29,53,19,152,10,4949,3.43
RST,200,Leadership in RST,23,1224,0,63,560,0,6,178,0,0,36,1,47,7,2138,3.41
RST,205,Sport and the Big Ten,14,417,42,23,43,14,7,20,4,3,10,2,16,3,615,3.58
RST,210,Management in RST,26,249,129,77,113,42,28,32,10,1,13,1,14,0,735,3.32
RST,216,Technology in RST,48,300,97,34,88,21,12,27,6,5,7,4,23,0,672,3.41
RST,217,Public Recreation,11,112,40,18,36,10,9,9,0,2,0,1,3,0,251,3.49
RST,218,Entrepreneurship,35,55,35,9,23,6,5,14,6,2,8,2,3,2,203,3.28
RST,230,Diversity in RST,998,1417,691,541,766,315,209,306,103,41,71,37,132,12,5627,3.3
RST,240,Finance in RST,113,147,99,58,82,48,17,28,12,3,6,9,4,0,626,3.36
RST,242,Nature and American Culture,132,14357,8,44,2402,5,19,854,0,11,311,0,756,49,18899,3.57
RST,255,Ethical Issues in RST,81,1146,105,65,805,37,14,234,4,1,64,1,94,12,2651,3.24
RST,260,Disability in RST,321,181,87,64,63,38,27,27,19,7,11,12,80,4,937,3.21
RST,300,Leisure Programming,68,363,1,2,197,0,0,45,0,0,8,0,6,2,690,3.51
RST,301,Sport Brand Management,9,28,8,17,15,4,4,0,3,1,2,0,2,2,93,3.3
RST,316,Human Development and RST,244,384,234,196,226,124,72,76,32,23,20,9,44,2,1684,3.24
RST,320,Leisure Services Marketing,33,177,166,118,170,68,28,40,14,9,8,0,8,1,839,3.24
RST,325,Marketing in RST,87,161,190,90,128,98,47,53,25,3,6,6,18,0,912,3.19
RST,330,Leisure and Consumer Culture,37,615,118,91,223,64,25,51,16,3,12,1,17,1,1273,3.45
RST,335,Leisure and Consumer Culture,441,261,143,97,84,57,33,27,18,9,13,7,74,5,1264,3.36
RST,340,Facility Management in RST,445,369,174,106,139,55,30,37,13,10,10,3,10,0,1401,3.57
RST,341,Community Recreation Planning,8,54,9,10,21,4,4,4,3,0,0,0,3,0,120,3.42
RST,350,Tourism and Culture,38,14,9,3,8,2,1,3,1,0,0,0,0,0,79,3.68
RST,351,Cultural Aspects of Tourism,14,32,14,9,19,10,3,3,1,0,1,0,1,1,107,3.41
RST,354,Legal Aspects of Sport,29,206,196,110,267,148,68,119,35,20,16,3,13,3,1230,3.03
RST,360,Communication in RST,32,195,25,13,70,6,5,16,2,0,5,0,2,1,371,3.56
RST,370,Research Methods & Analysis,197,424,203,163,196,90,57,38,26,5,18,5,11,2,1433,3.41
RST,393,Event Implementation and Eval,30,81,10,16,18,6,5,1,1,1,3,0,0,0,172,3.63
RST,407,Sport Analytics,1,8,8,2,2,0,0,2,1,0,0,0,0,0,24,3.49
RST,410,Strategic Management in RST,90,225,241,145,191,143,62,75,41,14,23,10,27,3,1287,3.1
RST,420,HR Management in RST,43,137,91,81,115,56,46,44,13,7,12,5,8,1,658,3.13
RST,429,Contemporary Issues in RST,54,374,177,157,301,98,49,75,28,11,24,19,30,0,1397,3.16
RST,430,Sport & Development,68,90,90,52,53,24,19,12,3,2,2,1,3,0,419,3.43
RST,440,HR Management in RST,0,59,28,19,51,8,9,17,2,1,6,0,5,1,205,3.13
RST,457,Tourism Development,23,22,4,2,0,2,0,0,0,0,0,0,0,0,53,3.9
RST,460,Event Management in RST,45,155,93,45,55,16,21,9,4,1,3,2,8,1,457,3.45
RST,465,Event Implementation in RST,75,169,81,25,41,28,15,9,7,0,5,1,7,0,463,3.51
RST,480,Orientation to Internship,161,576,125,78,157,47,48,52,19,14,35,9,24,2,1345,3.4
RST,501,Foundations of RST,40,34,9,8,9,1,1,3,1,1,0,0,3,0,110,3.61
RST,503,Adv Leisure Research Methods,25,14,17,5,4,0,1,0,0,0,0,0,0,0,66,3.78
RST,512,Managing RST Organizations,10,32,6,13,6,3,3,1,0,0,0,0,2,0,76,3.53
RST,515,Marketing in RST,11,8,5,1,3,0,0,0,0,1,0,0,1,0,30,3.6
RST,516,Finance & Budgeting in RST,4,14,1,2,0,0,0,0,0,0,0,0,0,0,21,3.92
RST,518,Event Management,0,14,5,0,7,2,0,0,0,0,0,0,0,0,28,3.6
RST,519,Strategic Management in RST,10,6,1,1,1,0,3,0,1,0,1,0,1,0,25,3.35
RST,520,Critical Issues Sport Mgt,1,23,10,3,4,2,0,0,2,1,0,0,2,0,48,3.43
RST,593,Special Problems,18,25,3,0,3,1,0,1,0,0,0,0,0,0,51,3.86
RST,594,Strategic Management,10,45,7,1,6,3,1,1,0,0,0,0,0,0,74,3.78
RUSS,115,Intro to Russian Culture,0,30,12,7,9,0,0,0,0,0,0,0,2,0,60,3.57
RUSS,122,Russia and Black America,13,39,8,1,12,4,2,1,0,0,2,0,4,1,86,3.44
RUSS,201,Second-Year Russian I,9,4,1,0,3,4,0,1,0,0,0,0,1,0,23,3.36
RUSS,202,Second-Year Russian II,6,6,3,1,3,2,1,1,0,0,0,0,0,0,23,3.52
RUSS,220,Golden Age of Russian Lit,5,28,12,8,18,5,3,2,0,2,1,0,9,3,93,3.06
RUSS,225,Russian Lit and Revolution,1,14,3,8,4,3,3,2,0,1,0,0,5,0,44,2.95
RUSS,322,Dostoevsky,16,35,12,1,0,0,0,0,1,0,0,0,1,0,66,3.83
RUSS,323,Tolstoy,8,41,13,6,6,3,1,0,2,0,0,0,5,1,85,3.47
SAME,133,Intro to the World of Islam,0,2,6,10,7,6,7,4,2,2,0,3,2,1,51,2.6
SAME,152,The New Middle East,2,27,24,10,24,6,7,13,3,0,2,0,3,0,121,3.1
SBC,500,SBC Essentials,20,217,26,8,6,4,4,4,1,0,1,0,1,0,292,3.83
SBC,501,Strat Branding: Global Persp,97,101,49,26,20,10,4,2,1,2,0,0,2,0,314,3.7
SBC,502,Entrepreneurship in Business,112,82,51,15,9,10,5,3,0,0,2,0,3,0,292,3.72
SBC,503,Consumer Insights I,46,24,23,15,5,10,3,1,0,1,1,0,3,0,132,3.54
SBC,504,Managing Projects & Teams,83,100,54,32,14,10,4,2,1,2,0,1,3,2,306,3.67
SBC,505,Consumer Insights II,77,50,38,15,2,5,1,1,0,0,0,0,1,0,190,3.8
SBC,506,Measurement and Evaluation,111,59,43,27,23,19,11,3,5,1,1,1,2,0,306,3.56
SBC,507,Promotional Strategy,27,12,8,7,2,3,0,2,1,2,0,0,0,0,64,3.61
SBC,508,Promotional Strategy,26,22,21,10,4,6,0,1,0,0,0,0,2,0,92,3.61
SBC,509,Media and Brand Reputation,139,68,26,18,10,6,1,1,6,0,0,0,4,1,279,3.74
SBC,510,Messaging Strategy,99,23,12,13,5,0,3,1,0,0,0,0,2,0,158,3.79
SBC,511,Strat. Analytics & Data Visual,127,36,26,10,16,9,1,2,0,1,2,0,7,0,237,3.64
SBC,512,Professional SBC Capstone Proj,148,72,23,7,0,2,2,0,1,1,0,0,1,0,257,3.89
SCAN,101,Beginning Scandinavian I,6,10,5,2,3,1,0,0,0,0,0,0,1,0,28,3.6
SCAN,215,"Madness, Myth, and Murder",3,36,28,22,29,8,5,8,1,1,0,1,8,2,150,3.14
SCAN,225,Vikings to Volvos: Scandinavia,29,103,38,25,21,5,5,6,0,0,2,0,3,2,237,3.6
SCAN,240,Arctic Narratives,6,7,5,3,0,0,0,0,0,0,0,0,3,0,24,3.35
SCAN,251,Viking Mythology,213,692,253,166,183,109,59,56,16,14,13,9,30,7,1813,3.45
SCAN,252,Viking Sagas in Translation,18,87,56,37,41,12,6,9,1,0,4,0,7,1,278,3.39
SCAN,490,Ingmar Bergman & Europ Cinema,1,1,4,3,8,3,1,2,0,0,0,0,0,0,23,3.09
SCAN,492,New Scandinavian Cinema,0,1,8,5,1,3,2,0,0,0,1,0,0,0,21,3.18
SCR,115,South Slavic Cultures,28,40,11,5,8,3,3,1,0,0,0,1,0,0,100,3.71
SE,100,Introduction to ISE,495,250,62,20,24,18,0,4,5,0,1,2,8,1,889,3.84
SE,101,Engineering Graphics & Design,36,377,267,203,160,66,45,43,37,12,10,4,16,0,1276,3.33
SE,261,Business Side of Engineering,44,406,120,109,327,52,26,92,6,7,36,1,26,1,1252,3.21
